img_name,mask_name,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.2409004,-0.2093484,0.5389555,-0.0395394,-0.5340678,-0.9535840,0.0225478,-0.0131359,12.3943383,11.4252686,3.0311691,0.1453865,0.0051398,0.0035058,0.0016980,0.0104997,0.0091422,0.0031814,0.2572058,0.4051768,0.2575823,0.4751627,0.9124444,0.4115446,90.2975717,-12.0469471,20.7192976
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.0803707,-0.3095438,0.5270340,-0.0971011,-0.5528861,-0.9367342,-0.0329667,-0.0489004,14.7441755,-18.1394349,13.8749043,0.0708707,0.0060826,0.0059933,0.0009379,0.0123431,0.0124763,0.0026499,0.4043376,0.6195304,0.3394754,0.6922628,1.0732562,0.7387824,90.0223819,-15.7801435,21.6862116
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_3_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.5133819,-0.3505793,0.5682014,0.0355489,-0.2990675,-0.9841458,-0.0108800,0.0137332,4.8852885,-3.6766576,-6.6912629,0.0685713,0.0015292,0.0015939,0.0013629,0.0071339,0.0062965,0.0031094,0.1331411,0.1636557,0.1099784,0.4545710,0.4773986,0.2317522,90.9667013,-3.4547190,10.8353171
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_3_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.6095083,-0.3372427,0.5616182,-0.0449588,-0.3144040,-0.9951397,-0.0011944,0.0009725,0.7491422,-0.0464579,-1.1445617,0.0721585,0.0004931,0.0004412,0.0002782,0.0070533,0.0060567,0.0027353,0.2313915,0.2891556,0.1390245,1.9319256,2.2842597,0.9315251,90.8168125,-8.1361655,11.4637513
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_3_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4647513,-0.3454625,0.5632687,0.0259856,-0.3060798,-0.9822557,-0.0123167,-0.0049940,5.4244601,-9.7626964,1.7859612,0.0858010,0.0016775,0.0017553,0.0006405,0.0073480,0.0065672,0.0028120,0.1433611,0.1741507,0.1477211,0.4580934,0.4824194,0.4927658,90.8544296,-4.1056786,11.1316331
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_3_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.0041504,-0.2223746,0.5674825,-0.0649533,-0.3196563,-0.9854425,0.0055047,0.0027576,4.4978465,5.4959661,-1.7405590,0.2445485,0.0016013,0.0011412,0.0008306,0.0072376,0.0061774,0.0028950,0.0852440,0.1459246,0.1310202,0.3202291,0.6058231,0.3641448,90.9503540,-9.3142260,11.6363633
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_3_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.2633927,-0.3030351,0.5594240,-0.0858835,-0.3109571,-0.9848831,-0.0038709,-0.0064833,4.6655373,-3.9961659,3.0025010,0.2467567,0.0015165,0.0013607,0.0004520,0.0072637,0.0062985,0.0027748,0.1074357,0.1578762,0.1680427,0.3948653,0.5374099,0.7439715,90.7667595,-10.3486556,11.3413425
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_3_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.2800122,-0.3563829,0.5214194,-0.2784982,-0.3151532,-0.9241982,-0.0714766,0.0287735,16.6463264,-19.3247130,-10.0282211,0.1161629,0.0069861,0.0079496,0.0049046,0.0133754,0.0145650,0.0060707,0.5615036,0.7143379,0.3737087,0.8792938,1.1143003,0.4691189,89.8922821,-21.8101094,11.7155767
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_3_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.3850503,-0.3397894,0.5194744,0.0253507,-0.2985825,-0.9911707,-0.0048918,0.0025609,1.8551061,-1.2057030,-2.4787760,0.0655841,0.0008596,0.0008567,0.0005385,0.0081205,0.0077030,0.0030165,0.3865869,0.5211106,0.2575619,2.2201492,2.8672882,1.0295165,89.8471378,-4.0817492,11.0692664
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_3_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.1955286,-0.3522878,0.5187070,-0.2498193,-0.3133186,-0.9270767,-0.0661454,-0.0364735,16.4069223,-31.6189283,7.8837442,0.0397404,0.0066560,0.0074968,0.0019321,0.0135524,0.0147074,0.0037992,0.5180708,0.6433518,0.4136478,0.8765909,1.0991059,0.6956454,89.8293164,-20.0944041,11.6579352
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_3_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.1094990,-0.2411137,0.5153989,-0.2196786,-0.3228046,-0.9573051,0.0072848,0.0073145,11.5643805,7.6795432,-3.3268087,0.3545125,0.0045735,0.0035214,0.0023984,0.0098706,0.0091090,0.0042045,0.2320744,0.4072825,0.3486333,0.4461975,0.9070310,0.5400128,89.7524202,-18.5304042,12.0557782
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_3_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.0320884,-0.3272477,0.5201988,0.0240324,-0.2872120,-0.9406337,-0.0401975,-0.0360250,14.4376712,-21.5670099,9.9654086,0.0740229,0.0055960,0.0058227,0.0013042,0.0117054,0.0122690,0.0033394,0.3673742,0.5847009,0.4431759,0.6533511,1.0469492,0.9185154,89.8639561,-3.9431359,10.6174026
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.5256001,-0.3578584,0.5337088,-0.2771209,-0.0778472,-0.9843764,-0.0121433,0.0215374,4.8693814,-2.5593137,-9.7222531,0.0359191,0.0015000,0.0016113,0.0016902,0.0071948,0.0065938,0.0036912,0.1302682,0.1642846,0.1340117,0.4587648,0.4995041,0.2745457,90.1766368,-16.9387716,2.7384335
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.6568524,-0.3511268,0.5548680,-0.1477560,-0.1159973,-0.9951555,-0.0017405,0.0022423,0.7394748,-0.0350954,-1.6003727,0.0429983,0.0004859,0.0004526,0.0003323,0.0069998,0.0062125,0.0031975,0.2281349,0.2958811,0.1645580,1.9191141,2.3399928,1.0848028,90.6626829,-10.1769752,4.0726841
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4580889,-0.3498391,0.5449357,-0.1383274,-0.1063536,-0.9838352,-0.0119649,-0.0004264,5.0465692,-8.9803109,0.0734277,0.0977501,0.0015245,0.0016202,0.0007623,0.0072787,0.0067059,0.0033863,0.1303786,0.1605346,0.1733979,0.4544539,0.4932090,0.5929440,90.4350807,-9.5138117,3.7434877
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,0.1805265,-0.2508875,0.5454656,-0.2075449,-0.1047648,-0.9867126,0.0023165,0.0082971,4.0527039,4.8197173,-4.0383430,0.1630874,0.0014335,0.0011042,0.0010080,0.0070632,0.0062904,0.0034140,0.0765655,0.1412469,0.1571432,0.3125824,0.6164636,0.4282335,90.4472474,-13.3802609,3.6855409
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.3101265,-0.3201070,0.5575954,-0.1089057,-0.1068827,-0.9854557,-0.0062052,-0.0033681,4.4993557,-4.9460822,1.6277379,0.3185268,0.0014296,0.0013627,0.0005584,0.0070502,0.0063627,0.0032044,0.1016679,0.1582615,0.2045903,0.3840240,0.5439393,0.8579549,90.7250121,-7.8423500,3.7414480
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.3708316,-0.3607587,0.5410228,-0.1484904,-0.1021296,-0.9292096,-0.0698205,0.0656012,15.8218742,-13.7298887,-16.3824348,0.0669218,0.0065430,0.0075446,0.0062617,0.0129693,0.0141904,0.0080662,0.5308892,0.6831100,0.4580484,0.8489023,1.0785733,0.6139068,90.3451475,-10.0204401,3.5980812
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.5147004,-0.3528925,0.5099916,-0.1176790,-0.0979208,-0.9911359,-0.0057305,0.0063531,1.8108966,-0.7310435,-3.8800189,0.0356933,0.0008577,0.0008821,0.0007046,0.0081728,0.0079580,0.0038172,0.3858180,0.5353857,0.3261579,2.2347732,2.9636823,1.2926477,89.6264870,-8.3361429,3.4953927
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.2089516,-0.3546998,0.5103153,-0.1863645,-0.0961421,-0.9346264,-0.0612460,-0.0162781,14.9596433,-27.1463639,2.7817880,0.0618520,0.0059659,0.0067846,0.0024446,0.0127468,0.0139753,0.0049572,0.4700647,0.5895611,0.5018238,0.8216544,1.0422927,0.8928907,89.6340341,-12.2103613,3.4301687
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.0479422,-0.2735167,0.5062531,-0.3772530,-0.0733279,-0.9652807,-0.0070242,0.0258470,9.6536827,4.3605562,-8.8558222,0.1682502,0.0035727,0.0031510,0.0028089,0.0091551,0.0091888,0.0051710,0.1842896,0.3699200,0.3948608,0.4121050,0.9091652,0.6570671,89.5392426,-23.0364224,2.6090802
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red_brighter.png,../../../../images/masks/obj_mask.png,-0.1256610,-0.2898315,0.4948219,-0.1157521,-0.1084758,-0.9471665,-0.0214165,0.0479104,13.3970552,2.8834932,-13.0393080,0.1410477,0.0053029,0.0050208,0.0046421,0.0106926,0.0112174,0.0067119,0.2147938,0.4441187,0.4532444,0.4323072,0.9448917,0.6695626,89.2715798,-8.4855513,3.9074914
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.1225690,-0.3365307,0.5092195,-0.1162739,-0.1100398,-0.9551865,-0.0335985,-0.0156417,11.6273540,-18.1296258,4.4749938,0.1161104,0.0041977,0.0044777,0.0014849,0.0103283,0.0108636,0.0041855,0.2830967,0.4634812,0.4865854,0.5777518,0.9433247,1.1458078,89.6084807,-8.4890293,3.9389966
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_1_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.2804870,-0.2923922,0.5790426,0.4545535,-0.6431735,-0.9808181,-0.0013160,0.0009807,5.7985973,-0.6774817,-1.7583446,0.3835961,0.0019882,0.0016695,0.0009752,0.0082135,0.0061254,0.0023390,0.1701036,0.1708715,0.0797839,0.5220346,0.4648421,0.1749441,91.2126283,12.2893344,25.1180638
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_1_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.4026893,-0.2609950,0.5859042,0.4502418,-0.6919874,-0.9947014,0.0014969,-0.0013905,0.8958012,0.6347955,-0.2800243,0.4516578,0.0005721,0.0004217,0.0001981,0.0076637,0.0056194,0.0020007,0.2651868,0.2755091,0.0998712,2.0853387,2.1163606,0.6846880,91.3676971,11.2205188,27.2708534
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_1_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4535710,-0.3000433,0.5846607,0.4525047,-0.7115045,-0.9790124,-0.0033665,-0.0134540,6.2759842,-5.5564308,5.3611102,0.0757931,0.0021261,0.0018424,0.0004349,0.0083284,0.0062800,0.0021160,0.1795037,0.1828408,0.1026823,0.5190741,0.4629454,0.3736509,91.3396293,11.0114083,28.2047995
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_1_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.4284299,-0.1481754,0.5859042,0.4502418,-0.6919874,-0.9791011,0.0258990,-0.0106215,6.4426209,13.5992482,4.1994149,0.0295233,0.0025230,0.0012591,0.0005674,0.0085510,0.0060611,0.0022151,0.1310694,0.1591555,0.0911180,0.3794114,0.5971772,0.2811452,91.3676971,11.2205188,27.2708534
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_1_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.2213587,-0.2259527,0.5947113,0.4424242,-0.7109314,-0.9795812,0.0095285,-0.0158946,6.2178040,2.7106588,7.0562124,0.0505312,0.0022398,0.0015344,0.0003073,0.0081592,0.0059572,0.0020064,0.1555901,0.1769315,0.1167471,0.4440647,0.5106992,0.5424354,91.5660822,10.4712852,28.0256492
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_1_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.1309739,-0.2949201,0.5869243,0.4565957,-0.8331578,-0.9286202,-0.0155591,-0.0182329,16.1696690,-6.4401756,1.0714381,0.5201995,0.0072177,0.0063901,0.0026733,0.0138095,0.0117929,0.0034393,0.5472976,0.5736071,0.2142834,0.8926344,0.9053136,0.2678096,91.3907140,9.1532687,34.1259799
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_1_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.1037720,-0.2520558,0.5786545,0.4634354,-0.8057794,-0.9892339,0.0032547,-0.0032617,2.7168352,1.5916962,0.1439899,0.6574430,0.0011647,0.0008520,0.0003836,0.0086882,0.0064894,0.0020403,0.4943111,0.5059642,0.1866208,2.3026648,2.3729992,0.6953458,91.2038435,9.9957011,32.8987367
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_1_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.2723594,-0.3064743,0.5952508,0.4496879,-0.8603161,-0.9163615,-0.0304705,-0.0692504,18.5106483,-19.4156732,18.2145217,0.0251377,0.0082140,0.0076563,0.0010460,0.0141886,0.0126614,0.0022619,0.6060379,0.6533722,0.2429996,0.9028718,0.9453941,0.4211242,91.5782094,8.3137167,35.3505866
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_1_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.3588799,-0.1512586,0.5746238,0.4371799,-0.8674744,-0.9258946,0.1000551,-0.0531028,17.9926600,27.8939452,15.2610000,0.0231302,0.0090347,0.0042779,0.0013449,0.0141062,0.0090682,0.0025177,0.4262026,0.4847173,0.2135926,0.6484755,0.9204440,0.3335891,91.1125259,7.6225201,36.1538784
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_1_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.2431781,-0.2334709,0.5919659,0.4221623,-0.9119757,-0.9298320,0.0254206,-0.0637558,16.3846111,3.4054993,19.5639010,0.0430257,0.0075820,0.0054039,0.0006556,0.0142982,0.0110742,0.0021371,0.4732094,0.5473689,0.2461062,0.8066145,0.9751616,0.6050376,91.5043194,6.0422403,38.1354045
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_2_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.4388522,-0.3115531,0.5996892,0.4124263,-0.5532760,-0.9816532,-0.0042426,0.0081008,5.5616857,-0.8928021,-4.6461514,0.1458835,0.0018719,0.0016670,0.0012426,0.0081921,0.0063102,0.0028029,0.1611583,0.1709829,0.1009135,0.5207554,0.4785325,0.2092490,91.6778879,11.5900893,20.9083597
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_2_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.5500233,-0.2880492,0.6051044,0.4235099,-0.5477998,-0.9948222,0.0008386,-0.0003072,0.8291630,0.5295401,-0.7184658,0.1472444,0.0005522,0.0004261,0.0002390,0.0076299,0.0057838,0.0023613,0.2569091,0.2785733,0.1199639,2.0821069,2.1811001,0.8072422,91.7992535,12.2062678,20.6187669
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_2_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.5349521,-0.3142008,0.6091600,0.4034358,-0.5624716,-0.9804258,-0.0057751,-0.0092382,5.9605911,-6.4102961,3.5982836,0.1168537,0.0019519,0.0017757,0.0005482,0.0080193,0.0062321,0.0024462,0.1654344,0.1763451,0.1277556,0.4995638,0.4588930,0.4301353,91.8899695,10.9463103,21.2022450
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_2_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.3907451,-0.1621408,0.6139003,0.4157477,-0.5675888,-0.9809661,0.0200943,-0.0052463,5.9043986,11.8121518,1.7995508,0.0432941,0.0022568,0.0012228,0.0007075,0.0082390,0.0060805,0.0025536,0.1182920,0.1553193,0.1125877,0.3654789,0.5987792,0.3231511,91.9958074,11.4513530,21.3708174
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_2_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.1328065,-0.2416531,0.6091600,0.4034358,-0.5624716,-0.9812316,0.0056228,-0.0122653,5.7512633,1.1440041,5.4743898,0.0842585,0.0020194,0.0014761,0.0003828,0.0079575,0.0060356,0.0023671,0.1412357,0.1707877,0.1439158,0.4330976,0.5169633,0.6384288,91.8899695,10.9463103,21.2022450
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_2_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.2413082,-0.3166573,0.5647042,0.2261675,-0.6639288,-0.9353907,-0.0297930,0.0146179,15.4637777,-7.6535979,-6.8613656,0.2058384,0.0063663,0.0061434,0.0037645,0.0122695,0.0112366,0.0044094,0.4805374,0.5386601,0.2848219,0.7924839,0.8580121,0.3392659,90.8871273,0.1969026,26.2691605
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_2_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.3196122,-0.2781248,0.5667333,0.3165642,-0.6052473,-0.9897707,0.0008336,0.0003242,2.5103917,1.0119261,-1.4690685,0.2248408,0.0010810,0.0008596,0.0005121,0.0086144,0.0067389,0.0025475,0.4684884,0.5153688,0.2444993,2.3268627,2.5082120,0.8703043,90.9333104,5.9596449,23.5607468
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_2_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.2981539,-0.3236973,0.5703486,0.2666337,-0.6393476,-0.9280616,-0.0396163,-0.0475258,17.0744864,-23.0180084,12.6126824,0.0346246,0.0068998,0.0068696,0.0014164,0.0124657,0.0116658,0.0028622,0.5118382,0.5797562,0.3132119,0.7900465,0.8619647,0.5259945,91.0154980,2.7603668,25.0588800
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_2_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.3436170,-0.1661152,0.5788143,0.2285149,-0.6781108,-0.9366901,0.0696550,-0.0283416,15.6736134,23.4496896,7.3277595,0.0381764,0.0075281,0.0039947,0.0018813,0.0132658,0.0093510,0.0033586,0.3621131,0.4529846,0.2852740,0.6099627,0.9492534,0.4417289,91.2074609,0.0688628,26.7276500
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_2_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.1969136,-0.2539522,0.5647042,0.2261675,-0.6639288,-0.9385185,0.0067704,-0.0488307,15.3445616,-1.7404424,15.5033320,0.0692927,0.0064416,0.0050530,0.0008727,0.0122149,0.0103863,0.0026154,0.4105117,0.5152156,0.3140680,0.6862100,0.9081821,0.7333940,90.8871273,0.1969026,26.2691605
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_3_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.5351475,-0.3310880,0.5920419,0.2788030,-0.3668533,-0.9829732,-0.0070539,0.0160823,5.2303452,-0.6959132,-7.6222903,0.0737102,0.0017079,0.0016221,0.0015238,0.0075679,0.0061176,0.0031932,0.1482943,0.1671893,0.1234406,0.4814882,0.4638398,0.2385274,91.5060290,8.0435754,13.3368847
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_3_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.6159093,-0.3112377,0.5970117,0.3222973,-0.3610388,-0.9946913,0.0001640,0.0009505,0.8203291,0.4681284,-1.2256783,0.0589335,0.0005586,0.0004526,0.0002997,0.0077051,0.0060543,0.0028285,0.2598939,0.2950170,0.1487874,2.0981054,2.2735290,0.9596862,91.6177784,10.3166818,13.0786015
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_3_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.5638405,-0.3282576,0.5874912,0.2669836,-0.3619408,-0.9815329,-0.0080208,-0.0050277,5.6228237,-7.0662132,1.7865240,0.1393554,0.0018120,0.0017319,0.0006763,0.0079386,0.0064258,0.0028928,0.1542817,0.1722890,0.1558404,0.4950273,0.4733829,0.5078824,91.4034994,7.5410014,13.1723672
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_3_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.2347083,-0.1796895,0.5920419,0.2788030,-0.3668533,-0.9829981,0.0148418,0.0008359,5.3785616,10.2934177,-0.8327028,0.0742647,0.0019819,0.0011624,0.0008704,0.0076300,0.0058880,0.0028557,0.1040792,0.1476695,0.1365662,0.3373360,0.5776501,0.3593471,91.5060290,8.0435754,13.3368847
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_3_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.0034329,-0.2598240,0.5874912,0.2669836,-0.3619408,-0.9822752,0.0021790,-0.0085804,5.4235848,-0.3108341,3.8425227,0.1801730,0.0018688,0.0014607,0.0004906,0.0079483,0.0062589,0.0028454,0.1314602,0.1695797,0.1823543,0.4325770,0.5359548,0.7648560,91.4034994,7.5410014,13.1723672
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_3_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.2926159,-0.3375595,0.5490029,0.1797209,-0.3686338,-0.9378811,-0.0432917,0.0473432,14.8095680,-7.5606661,-13.9654055,0.1046027,0.0059722,0.0062483,0.0050590,0.0121673,0.0120439,0.0061219,0.4705428,0.5652108,0.3781751,0.7988659,0.9344497,0.4741733,90.5283986,2.9857588,13.6844572
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_3_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.4178725,-0.3039273,0.5530886,0.2848519,-0.3521334,-0.9903893,-0.0012044,0.0045575,2.3309986,0.8428044,-3.1891600,0.0636491,0.0009950,0.0008535,0.0006650,0.0082657,0.0067974,0.0030687,0.4308055,0.5052208,0.3068233,2.2059182,2.4799122,1.0302013,90.6219780,8.7391581,12.9983372
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_3_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.3230045,-0.3378877,0.5534943,0.3160262,-0.3414997,-0.9328022,-0.0481316,-0.0294332,16.1481328,-24.6223041,6.9227849,0.0703331,0.0063159,0.0066605,0.0019679,0.0120124,0.0118967,0.0037628,0.4795330,0.5699555,0.4137793,0.7691462,0.8875008,0.6845037,90.6312614,10.5161710,12.5737989
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_3_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.3343760,-0.1878808,0.5459344,0.1067122,-0.3751411,-0.9411983,0.0452436,-0.0023655,14.2739586,19.2362169,-0.3231418,0.0796420,0.0067627,0.0041328,0.0027792,0.0128902,0.0099186,0.0049324,0.3325390,0.4720410,0.3998930,0.5906166,1.0023282,0.6428310,90.4580097,-1.0186543,13.9671818
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_3_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.1332336,-0.2738957,0.5491880,0.1493211,-0.3796989,-0.9414364,-0.0089247,-0.0360192,14.0832020,-5.8411261,10.2378586,0.1299257,0.0059414,0.0051341,0.0012800,0.0123232,0.0113238,0.0034709,0.3867905,0.5271140,0.4378291,0.6935223,0.9903174,0.9661045,90.5326433,1.1784143,14.1290716
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_4_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.5449612,-0.3468869,0.5800138,0.2011767,-0.1777028,-0.9837105,-0.0096089,0.0252450,5.0885928,-0.0871920,-10.8604772,0.0402105,0.0016102,0.0016238,0.0018849,0.0072771,0.0061436,0.0037355,0.1396378,0.1664668,0.1495902,0.4632006,0.4657369,0.2778629,91.2346027,7.3559353,6.2457175
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_4_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.6323358,-0.3294562,0.5807895,0.1997649,-0.1655262,-0.9950433,-0.0006388,0.0025767,0.8052422,0.4629041,-1.8381737,0.0429745,0.0005133,0.0004409,0.0003528,0.0071548,0.0058785,0.0031330,0.2395942,0.2877055,0.1735781,1.9547971,2.2143596,1.0617042,91.2521501,7.4899145,5.8017127
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_4_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.5422184,-0.3397166,0.5823782,0.1357169,-0.1651544,-0.9816710,-0.0108090,-0.0002214,5.5988788,-7.5816567,-0.1558101,0.1380441,0.0017668,0.0017828,0.0008771,0.0075152,0.0063670,0.0033138,0.1512994,0.1779374,0.1999295,0.4683546,0.4683509,0.5799130,91.2880662,4.1989102,5.7841908
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_4_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.0721954,-0.2040066,0.5780171,0.1243899,-0.1604466,-0.9832383,0.0099991,0.0085191,5.2522806,9.0117857,-3.7061459,0.1148915,0.0019024,0.0012497,0.0011903,0.0072539,0.0058842,0.0034229,0.1012198,0.1598447,0.1852704,0.3214271,0.5781136,0.4305883,91.1894124,3.7003521,5.6249228
mitsuba_comp_rmc_rsd_illum_3_rg_2_by_4_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.1635035,-0.2804648,0.5780171,0.1243899,-0.1604466,-0.9836823,-0.0011117,-0.0045314,5.0345704,-1.5498123,2.1252689,0.5500477,0.0016830,0.0014118,0.0005965,0.0074683,0.0061837,0.0032074,0.1191336,0.1641529,0.2180900,0.4068052,0.5294929,0.8602873,91.1894124,3.7003521,5.6249228
