sub_id,trial,img,illum,body,highlow,l,a,b,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,wpL,wpA,wpB
01,5,4,white,green,0,83.7156,-32.2968,2.3362,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,89.4729,-33.0619,1.6677
01,6,4,white,green,0,81.7406,-22.6582,7.7746,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,89.4729,-33.0619,1.6677
01,7,4,white,green,0,80.6477,-16.8503,2.4361,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,89.4729,-33.0619,1.6677
01,8,4,white,green,0,81.4767,-18.971,5.9396,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,89.4729,-33.0619,1.6677
01,9,4,white,green,0,79.9335,-34.7905,2.4464,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,89.4729,-33.0619,1.6677
01,10,4,white,green,0,80.0751,-37.213,2.1285,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,89.4729,-33.0619,1.6677
01,1,5,white,red,1,58.1396,55.3886,-15.0598,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,91.4286,18.0535,6.2482
01,2,5,white,red,1,90.1325,8.2074,1.0052,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,91.4286,18.0535,6.2482
01,3,5,white,red,1,80.6984,19.5334,2.072,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,91.4286,18.0535,6.2482
01,4,5,white,red,1,83.6391,18.367,4.1226,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,91.4286,18.0535,6.2482
01,5,5,white,red,1,76.8845,23.9652,10.1575,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,91.4286,18.0535,6.2482
01,6,5,white,red,1,73.269,29.2227,4.0312,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,91.4286,18.0535,6.2482
01,7,5,white,red,1,83.8815,9.0438,6.6577,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,91.4286,18.0535,6.2482
01,8,5,white,red,1,78.4442,12.9511,14.5601,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,91.4286,18.0535,6.2482
01,9,5,white,red,1,80.7012,13.3085,4.5523,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,91.4286,18.0535,6.2482
01,10,5,white,red,1,84.4041,9.2673,5.9802,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,91.4286,18.0535,6.2482
01,1,6,white,red,0,89.0417,14.1933,12.2758,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,91.2068,18.5448,6.42
