sub_id,trial,img,img_name,illum,rg,by,lighter_darker,bkgd,mean_ld,mean_rg,mean_yv,mean_l,mean_a,mean_b,mean_cone_l,mean_cone_m,mean_cone_s,max_l,max_a,max_b,mean_ratio_l,mean_ratio_m,mean_ratio_s,std_ratio_l,std_ratio_m,std_ratio_s,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB,ld,rg_mix,by_mix,qualityc
06,3,5,mitsuba_comp_rmc_rsd_illum_4_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist_brighter.png,green,1,2,darker,voronoi_diff_dist_brighter,-0.7423336,-0.1676496,0.0257687,42.1633568,-31.6964931,-2.9383816,0.0246680,0.0254182,0.0135771,49.8231605,-36.4956473,-2.2522969,0.2779659,0.3495837,0.2876768,0.2781622,0.3504051,0.2879526,-0.13214,-0.33272,0.52726,-0.60242,-0.41591,-0.96157,-0.026894,0.02695,11.263,-6.941,-12.3128,0.091649,0.0036891,0.0038639,0.0030279,0.010291,0.01014,0.0038871,0.39526,0.48462,0.25431,0.63331,0.72623,0.24415,90.0276,-44.1682,15.7754,0.60154,0.15,0.66833,4
06,4,5,mitsuba_comp_rmc_rsd_illum_4_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist_brighter.png,green,1,2,darker,voronoi_diff_dist_brighter,-0.6871579,-0.1758179,-0.0334282,46.0485622,-32.6098377,3.3209860,0.0302293,0.0302116,0.0136856,54.2297712,-37.4521278,4.8203685,0.3406319,0.4155085,0.2899761,0.3412766,0.4171102,0.2908155,-0.13214,-0.33272,0.52726,-0.60242,-0.41591,-0.96157,-0.026894,0.02695,11.263,-6.941,-12.3128,0.091649,0.0036891,0.0038639,0.0030279,0.010291,0.01014,0.0038871,0.39526,0.48462,0.25431,0.63331,0.72623,0.24415,90.0276,-44.1682,15.7754,0.64358,0.1474,0.59583,3
06,1,6,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist.png,green,3,1,lighter,voronoi_diff_dist,-0.8318093,0.0192634,-0.0124647,34.4539647,3.4952675,1.8246102,0.0178224,0.0139955,0.0076502,41.0996374,3.6498858,2.9518137,0.2008283,0.1924834,0.1620957,0.2011252,0.1928772,0.1623166,0.10561,-0.24666,0.5958,0.36313,-1.4321,-0.93777,0.015304,-0.02738,11.8204,5.0039,3.3162,0.60536,0.0066706,0.0049809,0.0018451,0.02262,0.017974,0.0056875,5.4774,4.9941,1.6875,9.3198,8.6435,2.7102,91.5906,-6.2003,73.7937,0.5789,0.59844,0.48083,1
06,2,6,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist.png,green,3,1,lighter,voronoi_diff_dist,-0.5828295,0.0284300,-0.1883700,52.2946580,-4.4518263,17.9686926,0.0436928,0.0348541,0.0121248,61.3091073,-5.3361568,21.3121732,0.4923424,0.4793577,0.2569064,0.4939865,0.4820191,0.2588341,0.10561,-0.24666,0.5958,0.36313,-1.4321,-0.93777,0.015304,-0.02738,11.8204,5.0039,3.3162,0.60536,0.0066706,0.0049809,0.0018451,0.02262,0.017974,0.0056875,5.4774,4.9941,1.6875,9.3198,8.6435,2.7102,91.5906,-6.2003,73.7937,0.80455,0.49167,0.38333,2
06,3,6,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist.png,green,3,1,lighter,voronoi_diff_dist,-0.7199304,-0.0189302,-0.0072358,43.8022520,-3.5517210,0.6722402,0.0289989,0.0243370,0.0133026,51.6784935,-4.4362736,1.8276783,0.3267674,0.3347139,0.2818614,0.3271759,0.3353962,0.2821488,0.10561,-0.24666,0.5958,0.36313,-1.4321,-0.93777,0.015304,-0.02738,11.8204,5.0039,3.3162,0.60536,0.0066706,0.0049809,0.0018451,0.02262,0.017974,0.0056875,5.4774,4.9941,1.6875,9.3198,8.6435,2.7102,91.5906,-6.2003,73.7937,0.72099,0.51979,0.52583,3
06,4,6,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist.png,green,3,1,lighter,voronoi_diff_dist,-0.8382068,0.0127153,-0.0565436,33.8048959,-1.4763519,9.7087131,0.0169947,0.0135096,0.0054207,40.3768575,-1.9115385,11.7529958,0.1915011,0.1858016,0.1148559,0.1920603,0.1866713,0.1154544,0.10561,-0.24666,0.5958,0.36313,-1.4321,-0.93777,0.015304,-0.02738,11.8204,5.0039,3.3162,0.60536,0.0066706,0.0049809,0.0018451,0.02262,0.017974,0.0056875,5.4774,4.9941,1.6875,9.3198,8.6435,2.7102,91.5906,-6.2003,73.7937,0.52664,0.51458,0.40083,3
06,1,7,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist_brighter.png,green,3,1,lighter,voronoi_diff_dist_brighter,-0.5941930,0.0825491,-0.1253544,51.6697565,5.1985726,11.4664536,0.0433470,0.0329059,0.0143353,60.5934439,5.5594163,14.0452653,0.4884467,0.4525643,0.3037423,0.4896637,0.4543379,0.3049905,-0.047166,-0.24148,0.58137,0.36053,-1.4176,-0.76286,0.096052,-0.044443,37.8075,13.7455,2.9967,0.53283,0.026033,0.018326,0.0096515,0.023614,0.018278,0.0059794,2.3286,2.0502,0.83231,1.5233,1.4013,0.41633,91.2654,-6.1161,73.4248,0.85268,0.60521,0.4225,4
06,2,7,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist_brighter.png,green,3,1,lighter,voronoi_diff_dist_brighter,-0.6788092,-0.0066922,-0.1972916,46.5935742,-11.4910712,24.2349762,0.0331658,0.0273209,0.0070512,54.8656139,-13.2302468,28.1872852,0.3737216,0.3757527,0.1494037,0.3753557,0.3785008,0.1514312,-0.047166,-0.24148,0.58137,0.36053,-1.4176,-0.76286,0.096052,-0.044443,37.8075,13.7455,2.9967,0.53283,0.026033,0.018326,0.0096515,0.023614,0.018278,0.0059794,2.3286,2.0502,0.83231,1.5233,1.4013,0.41633,91.2654,-6.1161,73.4248,0.65422,0.37031,0.3125,3
06,3,7,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist_brighter.png,green,3,1,lighter,voronoi_diff_dist_brighter,-0.6479764,0.0383062,-0.1120490,48.5372867,0.1422132,11.3119834,0.0371397,0.0291997,0.0122760,57.0502270,-0.1583332,13.8124422,0.4185011,0.4015924,0.2601101,0.4196163,0.4033179,0.2612936,-0.047166,-0.24148,0.58137,0.36053,-1.4176,-0.76286,0.096052,-0.044443,37.8075,13.7455,2.9967,0.53283,0.026033,0.018326,0.0096515,0.023614,0.018278,0.0059794,2.3286,2.0502,0.83231,1.5233,1.4013,0.41633,91.2654,-6.1161,73.4248,0.77831,0.55,0.425,3
06,4,7,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist_brighter.png,green,3,1,lighter,voronoi_diff_dist_brighter,-0.6800915,0.0407143,-0.2000191,46.5102001,-4.0356911,24.7797734,0.0336782,0.0262673,0.0068925,54.7700348,-4.7708795,28.8009636,0.3794957,0.3612616,0.1460410,0.3811466,0.3638728,0.1479903,-0.047166,-0.24148,0.58137,0.36053,-1.4176,-0.76286,0.096052,-0.044443,37.8075,13.7455,2.9967,0.53283,0.026033,0.018326,0.0096515,0.023614,0.018278,0.0059794,2.3286,2.0502,0.83231,1.5233,1.4013,0.41633,91.2654,-6.1161,73.4248,0.67701,0.46979,0.295,4
06,1,8,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow.png,green,3,4,darker,voronoi_yellow,-0.7501685,-0.0286482,-0.0943864,41.5659824,-11.2738407,12.2760316,0.0255684,0.0218069,0.0080403,49.1639839,-13.0635175,14.7553438,0.2881115,0.2999161,0.1703616,0.2890059,0.3014938,0.1714578,-0.14062,-0.28716,0.53254,-0.29874,-0.14059,-0.92541,-0.016182,-0.016844,16.7724,-7.7743,5.9556,0.3053,0.007547,0.0066796,0.0028896,0.018827,0.01694,0.0086217,1.1387,1.3672,1.8416,1.537,1.8112,2.9682,90.1497,-19.4382,5.0104,0.61326,0.38906,0.42083,2
06,2,8,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow.png,green,3,4,darker,voronoi_yellow,-0.7347604,-0.0276837,-0.1330268,42.7251465,-13.0773751,17.5565023,0.0271312,0.0230470,0.0071115,50.4821557,-15.0651324,20.6698414,0.3057218,0.3169718,0.1506815,0.3069275,0.3190538,0.1521422,-0.14062,-0.28716,0.53254,-0.29874,-0.14059,-0.92541,-0.016182,-0.016844,16.7724,-7.7743,5.9556,0.3053,0.007547,0.0066796,0.0028896,0.018827,0.01694,0.0086217,1.1387,1.3672,1.8416,1.537,1.8112,2.9682,90.1497,-19.4382,5.0104,0.60742,0.35156,0.37083,3
06,3,8,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow.png,green,3,4,darker,voronoi_yellow,-0.5973968,-0.1027266,-0.3428952,51.4876635,-31.6739581,42.2197963,0.0401272,0.0359684,0.0046408,60.4201989,-35.9988777,48.2515637,0.4521649,0.4946837,0.0983304,0.4548492,0.4995015,0.1019232,-0.14062,-0.28716,0.53254,-0.29874,-0.14059,-0.92541,-0.016182,-0.016844,16.7724,-7.7743,5.9556,0.3053,0.007547,0.0066796,0.0028896,0.018827,0.01694,0.0086217,1.1387,1.3672,1.8416,1.537,1.8112,2.9682,90.1497,-19.4382,5.0104,0.59169,0,0.17083,3
06,4,8,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow.png,green,3,4,darker,voronoi_yellow,-0.8029672,-0.0385619,-0.1471479,37.1842000,-20.1452860,27.0534308,0.0198314,0.0174026,0.0031745,44.2191395,-22.9581878,31.1320229,0.2234656,0.2393425,0.0672624,0.2246397,0.2414221,0.0688336,-0.14062,-0.28716,0.53254,-0.29874,-0.14059,-0.92541,-0.016182,-0.016844,16.7724,-7.7743,5.9556,0.3053,0.007547,0.0066796,0.0028896,0.018827,0.01694,0.0086217,1.1387,1.3672,1.8416,1.537,1.8112,2.9682,90.1497,-19.4382,5.0104,0.45983,0.14167,0.24083,3
06,1,9,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow_brighter.png,green,3,4,darker,voronoi_yellow_brighter,-0.7889728,-0.0333763,-0.1680276,38.4144881,-19.5512770,30.5177153,0.0213323,0.0184654,0.0029506,45.6144667,-22.2641171,35.0004567,0.2403784,0.2539602,0.0625176,0.2417032,0.2562698,0.0642809,-0.21649,-0.28756,0.53615,-0.32863,-0.13047,-0.89677,-0.022652,-0.031148,22.4189,-10.3024,8.678,0.25921,0.010428,0.0092367,0.0036582,0.018557,0.016735,0.0084795,1.0078,1.2298,1.6306,1.1274,1.341,2.2487,90.2329,-20.9651,4.6326,0.46958,0.14688,0.20333,1
06,2,9,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow_brighter.png,green,3,4,darker,voronoi_yellow_brighter,-0.7209415,-0.0796024,-0.1489232,43.7275038,-23.6283710,19.2919140,0.0278378,0.0252344,0.0070688,51.6203986,-27.0221720,22.6185375,0.3136837,0.3470562,0.1497774,0.3150231,0.3495138,0.1514824,-0.21649,-0.28756,0.53615,-0.32863,-0.13047,-0.89677,-0.022652,-0.031148,22.4189,-10.3024,8.678,0.25921,0.010428,0.0092367,0.0036582,0.018557,0.016735,0.0084795,1.0078,1.2298,1.6306,1.1274,1.341,2.2487,90.2329,-20.9651,4.6326,0.57954,0.18906,0.38,3
06,3,9,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow_brighter.png,green,3,4,darker,voronoi_yellow_brighter,-0.6996937,-0.0566371,-0.1964180,45.2060748,-21.0135652,25.7876240,0.0302990,0.0265246,0.0060497,53.2976031,-24.0058819,29.8800844,0.3414174,0.3648010,0.1281839,0.3430298,0.3676823,0.1303223,-0.21649,-0.28756,0.53615,-0.32863,-0.13047,-0.89677,-0.022652,-0.031148,22.4189,-10.3024,8.678,0.25921,0.010428,0.0092367,0.0036582,0.018557,0.016735,0.0084795,1.0078,1.2298,1.6306,1.1274,1.341,2.2487,90.2329,-20.9651,4.6326,0.59014,0.2125,0.30583,3
06,4,9,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow_brighter.png,green,3,4,darker,voronoi_yellow_brighter,-0.6509800,-0.1197193,-0.0413810,48.3538010,-20.5981078,3.8485060,0.0347677,0.0321840,0.0151264,56.8369762,-23.8011894,5.4549030,0.3917729,0.4426362,0.3205050,0.3925042,0.4441937,0.3213490,-0.21649,-0.28756,0.53615,-0.32863,-0.13047,-0.89677,-0.022652,-0.031148,22.4189,-10.3024,8.678,0.25921,0.010428,0.0092367,0.0036582,0.018557,0.016735,0.0084795,1.0078,1.2298,1.6306,1.1274,1.341,2.2487,90.2329,-20.9651,4.6326,0.72948,0.325,0.5475,4
07,1,1,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green.png,red,1,2,lighter,voronoi_green,-0.7255759,-0.1318285,-0.1400891,43.3950464,-34.4968967,18.1510331,0.0266504,0.0258866,0.0072028,51.2435006,-39.3641610,21.3293291,0.3003046,0.3560255,0.1526150,0.3015632,0.3585391,0.1543381,0.18779,-0.3472,0.5208,0.077882,-0.48648,-0.92295,-0.06532,-0.050555,17.8507,-34.5269,12.7911,0.018687,0.0070766,0.0078121,0.0015215,0.013113,0.013782,0.0030329,0.60042,0.7353,0.37481,0.86122,1.0497,0.56831,89.8778,-4.6547,18.8289,0.53579,0,0.425,4
07,2,1,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green.png,red,1,2,lighter,voronoi_green,-0.5662310,-0.3230012,-0.0186421,53.1901013,-48.1281977,1.3861512,0.0408703,0.0435027,0.0201425,62.3094164,-55.1896585,2.7781483,0.4605379,0.5983055,0.4267868,0.4612762,0.6005075,0.4278772,0.18779,-0.3472,0.5208,0.077882,-0.48648,-0.92295,-0.06532,-0.050555,17.8507,-34.5269,12.7911,0.018687,0.0070766,0.0078121,0.0015215,0.013113,0.013782,0.0030329,0.60042,0.7353,0.37481,0.86122,1.0497,0.56831,89.8778,-4.6547,18.8289,0.71253,0,0.67833,3
07,3,1,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green.png,red,1,2,lighter,voronoi_green,-0.3231900,-0.4819904,-0.0940681,64.2496917,-55.8010943,5.6896756,0.0639696,0.0673412,0.0286152,74.8329927,-63.9116324,7.7858951,0.7208280,0.9261626,0.6063111,0.7224052,0.9302305,0.6085415,0.18779,-0.3472,0.5208,0.077882,-0.48648,-0.92295,-0.06532,-0.050555,17.8507,-34.5269,12.7911,0.018687,0.0070766,0.0078121,0.0015215,0.013113,0.013782,0.0030329,0.60042,0.7353,0.37481,0.86122,1.0497,0.56831,89.8778,-4.6547,18.8289,0.87081,0,0.65083,4
07,4,1,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green.png,red,1,2,lighter,voronoi_green,-0.4261271,-0.2658663,-0.1762179,59.9548465,-37.5297079,12.7867388,0.0560492,0.0541194,0.0201390,69.9792011,-42.9996134,15.6458354,0.6315783,0.7443198,0.4267127,0.6334585,0.7482667,0.4292192,0.18779,-0.3472,0.5208,0.077882,-0.48648,-0.92295,-0.06532,-0.050555,17.8507,-34.5269,12.7911,0.018687,0.0070766,0.0078121,0.0015215,0.013113,0.013782,0.0030329,0.60042,0.7353,0.37481,0.86122,1.0497,0.56831,89.8778,-4.6547,18.8289,0.8401,0.16042,0.5225,3
07,1,2,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green_brighter.png,red,1,2,lighter,voronoi_green_brighter,-0.2586461,-0.4021474,-0.2678640,66.7223651,-49.0753073,16.7566583,0.0715380,0.0710151,0.0242415,77.6443148,-56.1082682,20.1988321,0.8061103,0.9766905,0.5136384,0.8088172,0.9824443,0.5173339,0.088591,-0.34964,0.55359,-0.039668,-0.53774,-0.87287,-0.11252,-0.090386,25.8446,-48.5453,19.1468,0.014825,0.0116,0.012973,0.0022052,0.01513,0.016205,0.0032215,0.68139,0.83291,0.38667,0.80322,0.99232,0.48225,90.6334,-12.0446,20.7234,0.90228,0.058333,0.52667,3
07,2,2,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green_brighter.png,red,1,2,lighter,voronoi_green_brighter,-0.5566124,-0.2692901,-0.1376821,53.6964050,-44.8807653,11.8824002,0.0424257,0.0430777,0.0154634,62.8968837,-51.3210112,14.5208450,0.4780651,0.5924596,0.3276443,0.4795540,0.5957605,0.3297081,0.088591,-0.34964,0.55359,-0.039668,-0.53774,-0.87287,-0.11252,-0.090386,25.8446,-48.5453,19.1468,0.014825,0.0116,0.012973,0.0022052,0.01513,0.016205,0.0032215,0.68139,0.83291,0.38667,0.80322,0.99232,0.48225,90.6334,-12.0446,20.7234,0.69543,0,0.55167,3
07,3,2,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green_brighter.png,red,1,2,lighter,voronoi_green_brighter,-0.7557166,-0.1665326,-0.0273987,41.1373120,-37.2683425,3.2209456,0.0232011,0.0241685,0.0106164,48.6715440,-42.7198557,4.6150448,0.2614368,0.3323957,0.2249451,0.2619727,0.3337875,0.2257128,0.088591,-0.34964,0.55359,-0.039668,-0.53774,-0.87287,-0.11252,-0.090386,25.8446,-48.5453,19.1468,0.014825,0.0116,0.012973,0.0022052,0.01513,0.016205,0.0032215,0.68139,0.83291,0.38667,0.80322,0.99232,0.48225,90.6334,-12.0446,20.7234,0.53999,0.010937,0.62417,2
07,4,2,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green_brighter.png,red,1,2,lighter,voronoi_green_brighter,-0.4129720,-0.3491685,-0.1268756,60.5312336,-45.6887170,8.7369941,0.0563581,0.0569728,0.0228839,70.6277411,-52.3362658,11.1296406,0.6350594,0.7835630,0.4848730,0.6366883,0.7873390,0.4871041,0.088591,-0.34964,0.55359,-0.039668,-0.53774,-0.87287,-0.11252,-0.090386,25.8446,-48.5453,19.1468,0.014825,0.0116,0.012973,0.0022052,0.01513,0.016205,0.0032215,0.68139,0.83291,0.38667,0.80322,0.99232,0.48225,90.6334,-12.0446,20.7234,0.83268,0.080208,0.58667,3
07,1,3,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red.png,red,1,4,lighter,voronoi_red,-0.6589557,-0.1973080,0.1807218,47.8629545,-21.4692790,-14.9791127,0.0332182,0.0333821,0.0243523,56.2508858,-25.1038016,-15.6307465,0.3743119,0.4591131,0.5159858,0.3736503,0.4585647,0.5149341,-0.16492,-0.27462,0.50625,-0.37725,-0.073328,-0.94969,-0.010709,0.035454,13.6605,5.1997,-11.0196,0.18377,0.0051667,0.0045734,0.0039831,0.010883,0.010996,0.0060034,0.34082,0.68323,0.70676,0.51533,1.1526,0.80379,89.5392,-23.0364,2.6091,0.78691,0.36094,0.7375,2
07,2,3,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red.png,red,1,4,lighter,voronoi_red,-0.7988289,-0.1517110,0.6060355,37.5697994,10.2906168,-49.6368888,0.0198942,0.0211620,0.0360480,44.5029976,10.4847806,-54.7330058,0.2241734,0.2910473,0.7638009,0.2206262,0.2854672,0.7587036,-0.16492,-0.27462,0.50625,-0.37725,-0.073328,-0.94969,-0.010709,0.035454,13.6605,5.1997,-11.0196,0.18377,0.0051667,0.0045734,0.0039831,0.010883,0.010996,0.0060034,0.34082,0.68323,0.70676,0.51533,1.1526,0.80379,89.5392,-23.0364,2.6091,0.81559,0.67812,0.99917,1
07,3,3,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red.png,red,1,4,lighter,voronoi_red,-0.5972037,-0.2757984,0.3464919,51.5074330,-22.3996896,-23.9945547,0.0388550,0.0404795,0.0345224,60.3580858,-26.3665661,-25.6696256,0.4378288,0.5567258,0.7314757,0.4362262,0.5547882,0.7291387,-0.16492,-0.27462,0.50625,-0.37725,-0.073328,-0.94969,-0.010709,0.035454,13.6605,5.1997,-11.0196,0.18377,0.0051667,0.0045734,0.0039831,0.010883,0.010996,0.0060034,0.34082,0.68323,0.70676,0.51533,1.1526,0.80379,89.5392,-23.0364,2.6091,0.88461,0.38333,0.81667,3
07,4,3,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red.png,red,1,4,lighter,voronoi_red,-1.0000000,-0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-0.16492,-0.27462,0.50625,-0.37725,-0.073328,-0.94969,-0.010709,0.035454,13.6605,5.1997,-11.0196,0.18377,0.0051667,0.0045734,0.0039831,0.010883,0.010996,0.0060034,0.34082,0.68323,0.70676,0.51533,1.1526,0.80379,89.5392,-23.0364,2.6091,-0.42084,0.54427,0.93833,3
07,1,4,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red_brighter.png,red,1,4,lighter,voronoi_red_brighter,-0.6089998,-0.4152585,0.4644074,50.8433324,-39.5950392,-30.9360171,0.0358931,0.0424161,0.0390066,59.5931147,-46.2143228,-33.4705497,0.4044541,0.5833605,0.8264879,0.4021214,0.5806358,0.8232828,-0.23953,-0.29335,0.53822,-0.11731,-0.11325,-0.92391,-0.030183,0.066831,18.8849,2.2,-15.2966,0.14742,0.0076429,0.0072145,0.0065915,0.012202,0.012642,0.0073107,0.36799,0.72521,0.72667,0.4962,1.0185,0.71586,90.2807,-8.4966,4.0038,0.80571,0.17865,0.99917,3
07,2,4,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red_brighter.png,red,1,4,lighter,voronoi_red_brighter,-0.4679415,-0.3044095,0.2507303,58.0678729,-25.8040247,-15.6620612,0.0518210,0.0519632,0.0366371,67.7999835,-30.1108253,-16.2123024,0.5839333,0.7146644,0.7762824,0.5831102,0.7141065,0.7749354,-0.23953,-0.29335,0.53822,-0.11731,-0.11325,-0.92391,-0.030183,0.066831,18.8849,2.2,-15.2966,0.14742,0.0076429,0.0072145,0.0065915,0.012202,0.012642,0.0073107,0.36799,0.72521,0.72667,0.4962,1.0185,0.71586,90.2807,-8.4966,4.0038,0.96971,0.36198,0.73667,2
07,3,4,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red_brighter.png,red,1,4,lighter,voronoi_red_brighter,-1.0000000,-0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-0.23953,-0.29335,0.53822,-0.11731,-0.11325,-0.92391,-0.030183,0.066831,18.8849,2.2,-15.2966,0.14742,0.0076429,0.0072145,0.0065915,0.012202,0.012642,0.0073107,0.36799,0.72521,0.72667,0.4962,1.0185,0.71586,90.2807,-8.4966,4.0038,-0.31109,0.30052,0.9975,4
07,4,4,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red_brighter.png,red,1,4,lighter,voronoi_red_brighter,-0.7101998,-0.3057811,0.3059420,44.4913904,-38.2250371,-25.4557980,0.0265705,0.0313391,0.0272491,52.4164490,-44.4900509,-27.4414821,0.2994036,0.4310161,0.5773651,0.2979368,0.4294298,0.5753549,-0.23953,-0.29335,0.53822,-0.11731,-0.11325,-0.92391,-0.030183,0.066831,18.8849,2.2,-15.2966,0.14742,0.0076429,0.0072145,0.0065915,0.012202,0.012642,0.0073107,0.36799,0.72521,0.72667,0.4962,1.0185,0.71586,90.2807,-8.4966,4.0038,0.6648,0.097396,0.99917,2
07,1,5,mitsuba_comp_rmc_rsd_illum_4_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist_brighter.png,green,1,2,darker,voronoi_diff_dist_brighter,-0.3184153,-0.2278468,-0.0121281,64.4392283,-22.6697059,0.5766444,0.0680859,0.0628388,0.0325267,75.0355541,-26.3115560,2.0847785,0.7672108,0.8642400,0.6891888,0.7681749,0.8664716,0.6901717,-0.13214,-0.33272,0.52726,-0.60242,-0.41591,-0.96157,-0.026894,0.02695,11.263,-6.941,-12.3128,0.091649,0.0036891,0.0038639,0.0030279,0.010291,0.01014,0.0038871,0.39526,0.48462,0.25431,0.63331,0.72623,0.24415,90.0276,-44.1682,15.7754,1.0425,0.37969,0.58917,3
07,2,5,mitsuba_comp_rmc_rsd_illum_4_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist_brighter.png,green,1,2,darker,voronoi_diff_dist_brighter,-0.7491674,-0.1730703,0.2346295,41.6483918,-18.0822339,-21.9677082,0.0242076,0.0252630,0.0223169,49.2032848,-21.3568137,-23.5784527,0.2727776,0.3474497,0.4728595,0.2716543,0.3460433,0.4712445,-0.13214,-0.33272,0.52726,-0.60242,-0.41591,-0.96157,-0.026894,0.02695,11.263,-6.941,-12.3128,0.091649,0.0036891,0.0038639,0.0030279,0.010291,0.01014,0.0038871,0.39526,0.48462,0.25431,0.63331,0.72623,0.24415,90.0276,-44.1682,15.7754,0.70809,0.38333,0.81667,3
07,3,5,mitsuba_comp_rmc_rsd_illum_4_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist_brighter.png,green,1,2,darker,voronoi_diff_dist_brighter,-0.8057405,-0.1121965,0.1226334,36.9390218,-16.1145990,-14.4641123,0.0189547,0.0190411,0.0147269,43.8875654,-18.9285003,-15.2552883,0.2135869,0.2618778,0.3120389,0.2130968,0.2613656,0.3113240,-0.13214,-0.33272,0.52726,-0.60242,-0.41591,-0.96157,-0.026894,0.02695,11.263,-6.941,-12.3128,0.091649,0.0036891,0.0038639,0.0030279,0.010291,0.01014,0.0038871,0.39526,0.48462,0.25431,0.63331,0.72623,0.24415,90.0276,-44.1682,15.7754,0.60862,0.37188,0.74,4
07,4,5,mitsuba_comp_rmc_rsd_illum_4_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist_brighter.png,green,1,2,darker,voronoi_diff_dist_brighter,-0.8478529,-0.0643937,0.0646343,32.7974620,-11.1921164,-9.4071429,0.0151186,0.0143994,0.0101804,39.2104260,-13.2047310,-9.6573345,0.1703602,0.1980389,0.2157063,0.1701670,0.1978679,0.2153443,-0.13214,-0.33272,0.52726,-0.60242,-0.41591,-0.96157,-0.026894,0.02695,11.263,-6.941,-12.3128,0.091649,0.0036891,0.0038639,0.0030279,0.010291,0.01014,0.0038871,0.39526,0.48462,0.25431,0.63331,0.72623,0.24415,90.0276,-44.1682,15.7754,0.54054,0.41042,0.66583,4
