sub_id,trial,img,illum,body,highlow,mean_l,mean_a,mean_b,max_l,max_a,max_b,mean_ratio_l,mean_ratio_m,mean_ratio_s,std_ratio_l,std_ratio_m,std_ratio_s,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB
04,8,2,white,blue,0,61.3288689,-18.4367287,-7.5074591,71.3879121,-21.3410005,-7.6998482,0.6600448,0.7834985,0.8619045,0.6600351,0.7832824,0.8613529,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
04,9,2,white,blue,0,63.2257200,-18.1342794,-8.0203629,73.5324297,-21.0150935,-8.2561389,0.7106699,0.8415608,0.9333895,0.7106505,0.8413134,0.9327755,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
04,10,2,white,blue,0,60.4369933,-8.3926124,-8.2233138,70.3772816,-9.9587943,-8.5133225,0.6504312,0.7354792,0.8477754,0.6502378,0.7349677,0.8470926,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
04,1,3,white,green,1,46.9381209,-27.9952491,4.5853581,55.1374747,-32.0042274,5.7610196,0.3490061,0.4260296,0.3442453,0.3494822,0.4267977,0.3444251,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
04,2,3,white,green,1,44.7789190,-25.3635756,6.9007781,52.6990825,-28.9927086,8.3436206,0.3163898,0.3785459,0.2872923,0.3169026,0.3793750,0.2875826,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
04,3,3,white,green,1,47.2419483,-27.8396906,5.1159503,55.4826815,-31.8296940,6.3619294,0.3545095,0.4311554,0.3440927,0.3550541,0.4320251,0.3443349,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
04,4,3,white,green,1,41.8900979,-24.4714961,5.6627832,49.4336748,-27.9771373,6.9251178,0.2729022,0.3284346,0.2557249,0.2733282,0.3291110,0.2559381,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
04,5,3,white,green,1,36.2768127,-23.8082433,1.5396408,43.0867209,-27.2320756,2.2357957,0.1991080,0.2467664,0.2135323,0.1993684,0.2471680,0.2136079,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
04,6,3,white,green,1,34.1201396,-23.0528050,0.7993070,40.6493305,-26.3706351,1.3856625,0.1751882,0.2182619,0.1927899,0.1754127,0.2185859,0.1928244,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
04,7,3,white,green,1,33.5467845,-22.6154604,0.9943488,40.0013885,-25.8710795,1.5965067,0.1693801,0.2105318,0.1848855,0.1696032,0.2108556,0.1849402,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
04,8,3,white,green,1,29.6597102,-21.1982739,-0.2209718,35.6076260,-24.2598425,0.1943728,0.1321767,0.1658722,0.1512416,0.1323291,0.1660964,0.1512684,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
04,9,3,white,green,1,44.2929950,-24.7973007,7.3995716,52.1495223,-28.3474673,8.8986659,0.3093091,0.3684381,0.2755972,0.3097938,0.3692464,0.2758700,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
04,10,3,white,green,1,42.7191410,-25.7579587,4.2127489,50.3696906,-29.4520016,5.3027209,0.2836564,0.3456073,0.2801417,0.2840688,0.3462529,0.2802601,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
04,1,4,white,green,0,59.6089198,-31.0015605,8.9805151,69.4615385,-35.4431892,10.8249275,0.6099426,0.7269183,0.5476149,0.6109302,0.7285271,0.5480955,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,0.44896,0.57977,0.4311,0.65576,0.91949,0.62504,89.4729,-33.0619,1.6677
04,2,4,white,green,0,62.4626806,-34.9833939,7.7531408,72.6865676,-39.9771742,9.4750413,0.6772272,0.8215523,0.6354098,0.6782657,0.8232339,0.6358176,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,0.44896,0.57977,0.4311,0.65576,0.91949,0.62504,89.4729,-33.0619,1.6677
04,3,4,white,green,0,63.2735690,-35.0860196,8.5193976,73.6032725,-40.0902519,10.3409113,0.6991536,0.8453463,0.6447082,0.7002594,0.8471489,0.6452761,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,0.44896,0.57977,0.4311,0.65576,0.91949,0.62504,89.4729,-33.0619,1.6677
04,4,4,white,green,0,56.0468701,-33.2531876,4.6784089,65.4335409,-38.0085632,5.9559609,0.5219779,0.6422378,0.5239299,0.5227222,0.6434087,0.5241719,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,0.44896,0.57977,0.4311,0.65576,0.91949,0.62504,89.4729,-33.0619,1.6677
04,5,4,white,green,0,54.0769230,-30.5334209,7.1571004,63.2085644,-34.8969704,8.7242094,0.4832892,0.5836978,0.4498921,0.4840714,0.5849425,0.4502291,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,0.44896,0.57977,0.4311,0.65576,0.91949,0.62504,89.4729,-33.0619,1.6677
04,6,4,white,green,0,55.4561696,-31.9641832,5.6941333,64.7647482,-36.5345879,7.0900315,0.5107907,0.6229776,0.4974287,0.5115070,0.6241360,0.4977317,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,0.44896,0.57977,0.4311,0.65576,0.91949,0.62504,89.4729,-33.0619,1.6677
04,7,4,white,green,0,54.3420464,-33.3453632,2.9828216,63.5049033,-38.1132738,4.0321225,0.4841830,0.6018734,0.5080929,0.4848087,0.6028252,0.5082818,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,0.44896,0.57977,0.4311,0.65576,0.91949,0.62504,89.4729,-33.0619,1.6677
04,8,4,white,green,0,48.7704377,-27.6103448,6.8889318,57.2107598,-31.5615451,8.3700838,0.3822321,0.4596129,0.3524344,0.3828283,0.4605801,0.3527437,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,0.44896,0.57977,0.4311,0.65576,0.91949,0.62504,89.4729,-33.0619,1.6677
04,9,4,white,green,0,47.7887153,-27.1660298,6.7406538,56.1010858,-31.0532339,8.1952067,0.3651196,0.4390478,0.3370874,0.3656768,0.4399540,0.3373222,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,0.44896,0.57977,0.4311,0.65576,0.91949,0.62504,89.4729,-33.0619,1.6677
04,10,4,white,green,0,48.0976112,-26.7358773,7.7531618,56.4506850,-30.5587989,9.3344365,0.3712781,0.4433743,0.3322357,0.3719065,0.4443875,0.3325438,0.31542,-0.3592,0.50341,-0.53981,-0.044627,-0.66309,-0.30658,-0.041491,46.658,-60.5949,4.2051,0.0026488,0.030171,0.035234,0.016789,0.014836,0.016705,0.0078759,0.44896,0.57977,0.4311,0.65576,0.91949,0.62504,89.4729,-33.0619,1.6677
04,1,5,white,red,1,67.9468056,28.8726907,8.5204651,78.8623791,32.3229605,10.3772162,0.9461428,0.8056989,0.7801299,0.9459389,0.8055020,0.7798350,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,0.2977,0.24035,0.21888,0.66259,0.54059,0.49998,91.4286,18.0535,6.2482
04,2,5,white,red,1,49.7236025,19.2549381,18.7958415,58.2788101,21.5578402,21.7522952,0.4538921,0.3790874,0.2589691,0.4541667,0.3797122,0.2592391,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,0.2977,0.24035,0.21888,0.66259,0.54059,0.49998,91.4286,18.0535,6.2482
04,3,5,white,red,1,53.4198221,28.3271078,16.2957292,62.4507937,31.8025288,18.9787747,0.5451101,0.4314829,0.3401975,0.5452073,0.4318077,0.3402643,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,0.2977,0.24035,0.21888,0.66259,0.54059,0.49998,91.4286,18.0535,6.2482
04,4,5,white,red,1,45.8132750,20.0976628,12.6212953,53.8556403,22.5105304,14.7768992,0.3784182,0.3166730,0.2552064,0.3785226,0.3169397,0.2552879,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,0.2977,0.24035,0.21888,0.66259,0.54059,0.49998,91.4286,18.0535,6.2482
04,5,5,white,red,1,41.6245836,23.4113536,14.2803212,49.1215012,26.2905204,16.6001102,0.3118657,0.2463078,0.1894181,0.3119415,0.2465158,0.1895001,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,0.2977,0.24035,0.21888,0.66259,0.54059,0.49998,91.4286,18.0535,6.2482
04,6,5,white,red,1,41.6317188,22.5644947,16.8224214,49.1309641,25.3370884,19.4582588,0.3117167,0.2457120,0.1727043,0.3118327,0.2460257,0.1728130,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,0.2977,0.24035,0.21888,0.66259,0.54059,0.49998,91.4286,18.0535,6.2482
04,7,5,white,red,1,44.1672147,24.4179522,14.9337179,51.9956210,27.4161728,17.3597951,0.3549738,0.2804009,0.2154418,0.3550710,0.2806694,0.2155573,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,0.2977,0.24035,0.21888,0.66259,0.54059,0.49998,91.4286,18.0535,6.2482
04,8,5,white,red,1,41.6358249,23.4600855,14.1012149,49.1339737,26.3415038,16.3987794,0.3120502,0.2465364,0.1907695,0.3121412,0.2467700,0.1908525,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,0.2977,0.24035,0.21888,0.66259,0.54059,0.49998,91.4286,18.0535,6.2482
04,9,5,white,red,1,37.4982479,21.6900816,13.5432082,44.4582760,24.3543101,15.7337229,0.2495728,0.1969471,0.1499043,0.2496347,0.1971387,0.1499545,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,0.2977,0.24035,0.21888,0.66259,0.54059,0.49998,91.4286,18.0535,6.2482
04,10,5,white,red,1,40.2805261,22.2438708,16.4416537,47.6038460,24.9780305,19.0160280,0.2905063,0.2284788,0.1607680,0.2906318,0.2287971,0.1609041,-0.53638,-0.233,0.5886,0.42873,-0.16921,-0.78632,0.13539,-0.046997,36.5843,21.1756,6.955,0.0017124,0.023589,0.015978,0.0096732,0.016443,0.011837,0.0072474,0.2977,0.24035,0.21888,0.66259,0.54059,0.49998,91.4286,18.0535,6.2482
04,1,6,white,red,0,53.4758029,27.1530867,21.1342443,62.5167925,30.4908249,24.4162215,0.5463139,0.4295777,0.2946945,0.5465537,0.4301912,0.2949465,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,0.82234,0.63828,0.52016,1.0761,0.77314,0.63268,91.2068,18.5448,6.42
04,2,6,white,red,0,58.0197908,28.8363049,22.7617734,67.6525182,32.3796239,26.2898232,0.6606075,0.5194373,0.3538368,0.6609273,0.5202405,0.3541245,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,0.82234,0.63828,0.52016,1.0761,0.77314,0.63268,91.2068,18.5448,6.42
04,3,6,white,red,0,69.8451932,31.7856814,23.4770437,81.0158519,35.6696272,27.2058998,1.0253374,0.8219532,0.5932790,1.0257180,0.8229440,0.5936664,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,0.82234,0.63828,0.52016,1.0761,0.77314,0.63268,91.2068,18.5448,6.42
04,4,6,white,red,0,63.9547990,31.0115882,24.9617407,74.3599065,34.8255468,28.8159482,0.8324883,0.6545435,0.4414498,0.8328871,0.6555434,0.4418974,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,0.82234,0.63828,0.52016,1.0761,0.77314,0.63268,91.2068,18.5448,6.42
04,5,6,white,red,0,61.4061981,30.0745270,24.0234368,71.4794705,33.7718992,27.7376807,0.7554266,0.5939707,0.4021714,0.7557610,0.5948330,0.4025616,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,0.82234,0.63828,0.52016,1.0761,0.77314,0.63268,91.2068,18.5448,6.42
04,6,6,white,red,0,64.2428592,32.0795385,21.2134229,74.6831692,36.0201530,24.6090552,0.8416905,0.6646048,0.4941300,0.8419469,0.6653221,0.4943962,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,0.82234,0.63828,0.52016,1.0761,0.77314,0.63268,91.2068,18.5448,6.42
04,7,6,white,red,0,65.4823122,31.9329537,24.1054915,76.0856486,35.8585588,27.8700066,0.8811873,0.6938053,0.4840137,0.8815770,0.6947722,0.4844041,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,0.82234,0.63828,0.52016,1.0761,0.77314,0.63268,91.2068,18.5448,6.42
04,8,6,white,red,0,64.4638902,31.6287989,20.0521547,74.9324582,35.5052098,23.3044948,0.8470374,0.6739866,0.5141183,0.8472465,0.6746106,0.5143241,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,0.82234,0.63828,0.52016,1.0761,0.77314,0.63268,91.2068,18.5448,6.42
04,9,6,white,red,0,63.3470985,31.4940439,21.9310028,73.6713745,35.3625438,25.4054549,0.8138033,0.6418037,0.4658325,0.8140735,0.6425413,0.4661432,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,0.82234,0.63828,0.52016,1.0761,0.77314,0.63268,91.2068,18.5448,6.42
04,10,6,white,red,0,60.6652413,29.8036607,23.7502437,70.6425621,33.4681725,27.4243583,0.7339551,0.5770880,0.3912107,0.7343202,0.5779714,0.3915966,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,0.82234,0.63828,0.52016,1.0761,0.77314,0.63268,91.2068,18.5448,6.42
04,1,7,white,yellow,1,57.9331754,-15.5265656,18.7743579,67.5683461,-17.8506299,21.8104462,0.5923316,0.6335793,0.3916630,0.5933308,0.6353613,0.3923775,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
04,2,7,white,yellow,1,45.4674299,-3.6346152,16.2501807,53.4756595,-4.3414063,18.8543430,0.3489510,0.3490989,0.2206207,0.3494595,0.3500255,0.2209742,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
04,3,7,white,yellow,1,52.6762033,-4.3581901,18.6015914,61.6234213,-5.1837293,21.5648335,0.4864851,0.4869448,0.3035023,0.4871728,0.4882025,0.3040207,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
04,4,7,white,yellow,1,52.3183651,-5.8556173,18.4345796,61.2198284,-6.8766498,21.3741433,0.4771516,0.4824510,0.2993429,0.4778692,0.4837355,0.2998589,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
04,5,7,white,yellow,1,52.4341632,-1.3112211,18.4334513,61.3494070,-1.7340070,21.3756619,0.4848766,0.4758538,0.3014352,0.4855424,0.4770673,0.3018841,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
04,6,7,white,yellow,1,49.9827339,-4.6306660,17.6996190,58.5794788,-5.4818297,20.5257119,0.4309317,0.4328793,0.2706401,0.4315605,0.4340173,0.2710892,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
04,7,7,white,yellow,1,48.4355071,-4.4784457,17.1951714,56.8308415,-5.3054590,19.9431843,0.4013405,0.4031545,0.2527851,0.4019154,0.4042017,0.2531998,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
04,8,7,white,yellow,1,54.7417500,2.5964741,16.1525571,63.9551418,2.6691400,18.8303102,0.5396060,0.5207797,0.3628806,0.5401832,0.5218549,0.3633191,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
04,9,7,white,yellow,1,48.3383139,-3.7665194,16.8294791,56.7210708,-4.5024277,19.5327731,0.4001499,0.4004587,0.2544901,0.4007217,0.4014976,0.2548745,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
04,10,7,white,yellow,1,45.7478054,-3.4188171,15.9151716,53.7921164,-4.0961373,18.4792605,0.3538565,0.3539240,0.2267976,0.3543591,0.3548207,0.2271664,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
04,1,8,white,yellow,0,53.0595466,2.8611607,19.0302472,62.0548433,2.9904574,22.0503880,0.5035465,0.4797309,0.3059947,0.5041617,0.4808675,0.3064360,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
04,2,8,white,yellow,0,74.5875348,-3.1246345,26.1175650,86.3896438,-3.8595936,30.2190128,1.1227597,1.1050774,0.6714179,1.1243617,1.1080400,0.6726535,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
04,3,8,white,yellow,0,60.9743899,-1.2975567,18.9469268,71.0002193,-1.7572912,22.0317024,0.6895084,0.6794603,0.4503261,0.6903449,0.6810098,0.4509161,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
04,4,8,white,yellow,0,69.6618036,-3.1601396,24.4056797,80.8225748,-3.8829955,28.2502079,0.9488619,0.9356186,0.5718687,0.9502262,0.9381312,0.5728708,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
04,5,8,white,yellow,0,72.1620474,-3.7385829,25.2495321,83.6482242,-4.5469585,29.2226592,1.0335182,1.0213212,0.6213872,1.0349791,1.0240400,0.6224915,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
04,6,8,white,yellow,0,43.5021397,10.3586595,16.3417128,51.2489518,11.5090601,18.9345673,0.3295525,0.2940685,0.1964830,0.3298480,0.2946663,0.1967235,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
04,7,8,white,yellow,0,62.4332925,-2.7365153,21.9447413,72.6515183,-3.3788834,25.4148293,0.7284251,0.7183942,0.4437989,0.7294460,0.7202690,0.4445355,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
